BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
195704,18,2350,195704,18,2350,,10093279,OKLAHOMA,40,1957,April,Thunderstorm Wind,C,117,PAWNEE,,4/18/57 23:50,CST,4/18/57 23:50,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.5,-96.68,,
195704,19,140,195704,19,140,,10093280,OKLAHOMA,40,1957,April,Tornado,C,143,TULSA,,4/19/57 1:40,CST,4/19/57 1:40,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,36.22,-95.92,,
195704,17,500,195704,17,500,,10030441,LOUISIANA,22,1957,April,Hail,C,29,CONCORDIA,,4/17/57 5:00,CST,4/17/57 5:00,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,31.4,-91.68,,
195704,27,1740,195704,27,1740,,10030442,LOUISIANA,22,1957,April,Tornado,C,19,CALCASIEU,,4/27/57 17:40,CST,4/27/57 17:40,0,0,0,0,25K,0,,0,,,,F2,1,200,,,,,0,,,0,,,30.17,-93.37,,
195705,23,1700,195705,23,1700,,10030443,LOUISIANA,22,1957,May,Tornado,C,15,BOSSIER,,5/23/57 17:00,CST,5/23/57 17:00,1,0,0,0,25K,0,,0,,,,F1,0.5,150,,,,,0,,,0,,,32.87,-93.77,,
195705,26,1435,195705,26,1435,,10030444,LOUISIANA,22,1957,May,Thunderstorm Wind,C,33,EAST BATON ROUGE,,5/26/57 14:35,CST,5/26/57 14:35,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.38,-91.08,,
195706,27,600,195706,27,600,,10030446,LOUISIANA,22,1957,June,Tornado,C,71,ORLEANS,,6/27/57 6:00,CST,6/27/57 6:00,0,0,0,0,25K,0,,0,,,,F0,0.5,27,,,,,0,,,0,,,30.05,-89.9,,
195706,27,2230,195706,27,2230,,10030447,LOUISIANA,22,1957,June,Tornado,C,97,ST. LANDRY,,6/27/57 22:30,CST,6/27/57 22:30,0,0,0,0,25K,0,,0,,,,F1,0.5,33,,,,,0,,,0,,,30.4,-91.97,,
195707,13,1250,195707,13,1250,,10030448,LOUISIANA,22,1957,July,Tornado,C,71,ORLEANS,,7/13/57 12:50,CST,7/13/57 12:50,0,0,0,0,2.5K,0,,0,,,,F0,0.5,33,,,,,0,,,0,,,30,-90.1,,
195707,19,1700,195707,19,1700,,10030450,LOUISIANA,22,1957,July,Thunderstorm Wind,C,73,OUACHITA,,7/19/57 17:00,CST,7/19/57 17:00,0,0,0,0,0,0,,53,,,,,0,0,,,,,0,,,0,,,32.5,-92.08,,
195708,18,1230,195708,18,1230,,10030451,LOUISIANA,22,1957,August,Thunderstorm Wind,C,103,ST. TAMMANY,,8/18/57 12:30,CST,8/18/57 12:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.28,-90.08,,
195710,15,2200,195710,15,2200,,10030452,LOUISIANA,22,1957,October,Tornado,C,77,POINTE COUPEE,,10/15/57 22:00,CST,10/15/57 22:00,19,0,1,0,250K,0,,0,,,,F3,15.9,100,,,,,0,,,0,,,30.57,-91.73,30.65,-91.48
195710,15,2230,195710,15,2230,,10030453,LOUISIANA,22,1957,October,Tornado,C,97,ST. LANDRY,,10/15/57 22:30,CST,10/15/57 22:30,10,0,0,0,250K,0,,0,,,,F3,22,100,,,,,0,,,0,,,30.47,-92.08,30.57,-91.73
195710,16,45,195710,16,45,,10030454,LOUISIANA,22,1957,October,Tornado,C,121,WEST BATON ROUGE,,10/16/57 0:45,CST,10/16/57 0:45,0,0,0,0,25K,0,,0,,,,F1,1,33,,,,,0,,,0,,,30.5,-91.3,,
195710,16,100,195710,16,100,,10030455,LOUISIANA,22,1957,October,Tornado,C,105,TANGIPAHOA,,10/16/57 1:00,CST,10/16/57 1:00,0,0,0,0,2.5K,0,,0,,,,F1,0.5,50,,,,,0,,,0,,,30.93,-90.5,,
195710,16,130,195710,16,130,,10030456,LOUISIANA,22,1957,October,Tornado,C,63,LIVINGSTON,,10/16/57 1:30,CST,10/16/57 1:30,0,0,0,0,2.5K,0,,0,,,,F1,1,33,,,,,0,,,0,,,30.5,-90.83,,
195710,23,815,195710,23,815,,10030457,LOUISIANA,22,1957,October,Tornado,C,79,RAPIDES,,10/23/57 8:15,CST,10/23/57 8:15,1,0,1,0,25K,0,,0,,,,F2,18.3,100,,,,,0,,,0,,,31.1,-92.3,31.33,-92.15
195710,23,1415,195710,23,1415,,10030458,LOUISIANA,22,1957,October,Tornado,C,7,ASSUMPTION,,10/23/57 14:15,CST,10/23/57 14:15,0,0,0,0,25K,0,,0,,,,F2,11,100,,,,,0,,,0,,,29.93,-91.1,29.93,-90.92
195711,7,1430,195711,7,1430,,10030459,LOUISIANA,22,1957,November,Tornado,C,23,CAMERON,,11/7/57 14:30,CST,11/7/57 14:30,0,0,0,0,25K,0,,0,,,,F1,22.8,50,,,,,0,,,0,,,30.05,-92.75,30.3,-92.5
195711,7,1430,195711,7,1430,,10030460,LOUISIANA,22,1957,November,Tornado,C,17,CADDO,,11/7/57 14:30,CST,11/7/57 14:30,0,0,0,0,25K,0,,0,,,,F2,13.4,100,,,,,0,,,0,,,32.4,-93.7,32.53,-93.53
195711,7,1650,195711,7,1650,,10030461,LOUISIANA,22,1957,November,Tornado,C,77,POINTE COUPEE,,11/7/57 16:50,CST,11/7/57 16:50,5,0,0,0,250K,0,,0,,,,F3,3.6,50,,,,,0,,,0,,,30.97,-91.7,31,-91.67
195711,7,1725,195711,7,1725,,10030462,LOUISIANA,22,1957,November,Thunderstorm Wind,C,1,ACADIA,,11/7/57 17:25,CST,11/7/57 17:25,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.38,-92.58,,
195711,7,2035,195711,7,2035,,10030463,LOUISIANA,22,1957,November,Tornado,C,115,VERNON,,11/7/57 20:35,CST,11/7/57 20:35,0,0,0,0,25K,0,,0,,,,F1,1,50,,,,,0,,,0,,,31.17,-93.3,,
195711,7,2100,195711,7,2100,,10030464,LOUISIANA,22,1957,November,Tornado,C,79,RAPIDES,,11/7/57 21:00,CST,11/7/57 21:00,16,0,3,0,2.5M,0,,0,,,,F3,13.3,67,,,,,0,,,0,,,31.38,-92.67,31.3,-92.47
195711,7,2140,195711,7,2140,,10030465,LOUISIANA,22,1957,November,Thunderstorm Wind,C,19,CALCASIEU,,11/7/57 21:40,CST,11/7/57 21:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.08,-93.58,,
195703,21,130,195703,21,130,,10122223,TEXAS,48,1957,March,Hail,C,167,GALVESTON,,3/21/57 1:30,CST,3/21/57 1:30,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,29.38,-94.9,,
195703,27,1615,195703,27,1615,,10122224,TEXAS,48,1957,March,Hail,C,423,SMITH,,3/27/57 16:15,CST,3/27/57 16:15,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,32.38,-95.18,,
195703,27,1705,195703,27,1705,,10122225,TEXAS,48,1957,March,Hail,C,309,MCLENNAN,,3/27/57 17:05,CST,3/27/57 17:05,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,31.6,-97.18,,
195703,27,1705,195703,27,1705,,10122226,TEXAS,48,1957,March,Thunderstorm Wind,C,309,MCLENNAN,,3/27/57 17:05,CST,3/27/57 17:05,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,31.6,-97.18,,
195704,5,645,195704,5,645,,10117720,SOUTH CAROLINA,45,1957,April,Tornado,C,63,LEXINGTON,,4/5/57 6:45,CST,4/5/57 6:45,1,0,0,0,25K,0,,0,,,,F2,21.3,40,,,,,0,,,0,,,33.83,-81.53,34.03,-81.25
195703,27,1920,195703,27,1920,,10122229,TEXAS,48,1957,March,Hail,C,453,TRAVIS,,3/27/57 19:20,CST,3/27/57 19:20,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,30.18,-97.78,,
195703,27,1745,195703,27,1745,,10122227,TEXAS,48,1957,March,Hail,C,309,MCLENNAN,,3/27/57 17:45,CST,3/27/57 17:45,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,31.6,-97.28,,
195703,27,1800,195703,27,1800,,10122228,TEXAS,48,1957,March,Hail,C,453,TRAVIS,,3/27/57 18:00,CST,3/27/57 18:00,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,30.5,-97.5,,
195703,31,755,195703,31,755,,10122230,TEXAS,48,1957,March,Tornado,C,259,KENDALL,,3/31/57 7:55,CST,3/31/57 7:55,0,0,0,0,2.5K,0,,0,,,,F2,1.5,880,,,,,0,,,0,,,29.82,-98.75,,
195703,31,905,195703,31,905,,10122231,TEXAS,48,1957,March,Tornado,C,453,TRAVIS,,3/31/57 9:05,CST,3/31/57 9:05,0,0,0,0,250K,0,,0,,,,F2,0.5,100,,,,,0,,,0,,,30.38,-97.72,,
195703,31,1050,195703,31,1050,,10122232,TEXAS,48,1957,March,Tornado,C,453,TRAVIS,,3/31/57 10:50,CST,3/31/57 10:50,0,0,0,0,25K,0,,0,,,,F2,0.1,10,,,,,0,,,0,,,30.5,-97.63,,
195703,31,1230,195703,31,1230,,10122233,TEXAS,48,1957,March,Tornado,C,471,WALKER,,3/31/57 12:30,CST,3/31/57 12:30,2,0,0,0,25K,0,,0,,,,F2,2,100,,,,,0,,,0,,,30.72,-95.55,,
195703,31,1330,195703,31,1330,,10122234,TEXAS,48,1957,March,Tornado,C,321,MATAGORDA,,3/31/57 13:30,CST,3/31/57 13:30,0,0,0,0,2.5K,0,,0,,,,F1,1.5,33,,,,,0,,,0,,,28.87,-96.22,,
195703,31,1400,195703,31,1400,,10122235,TEXAS,48,1957,March,Thunderstorm Wind,C,471,WALKER,,3/31/57 14:00,CST,3/31/57 14:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,30.58,-95.5,,
195703,31,1610,195703,31,1610,,10122236,TEXAS,48,1957,March,Tornado,C,41,BRAZOS,,3/31/57 16:10,CST,3/31/57 16:10,0,0,0,0,2.5K,0,,0,,,,F0,1,200,,,,,0,,,0,,,30.67,-96.38,,
195703,31,2000,195703,31,2000,,10122237,TEXAS,48,1957,March,Tornado,C,277,LAMAR,,3/31/57 20:00,CST,3/31/57 20:00,0,0,0,0,25K,0,,0,,,,,0,33,,,,,0,,,0,,,29.73,-94.97,,
195703,31,2115,195703,31,2115,,10122238,TEXAS,48,1957,March,Tornado,C,453,TRAVIS,,3/31/57 21:15,CST,3/31/57 21:15,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,30.45,-97.72,,
195704,2,300,195704,2,300,,10122239,TEXAS,48,1957,April,Tornado,C,97,COOKE,,4/2/57 3:00,CST,4/2/57 3:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,33.25,-97.38,,
195704,2,1500,195704,2,1500,,10122240,TEXAS,48,1957,April,Tornado,C,181,GRAYSON,,4/2/57 15:00,CST,4/2/57 15:00,2,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,33.47,-96.58,,
195704,2,1525,195704,2,1525,,10122241,TEXAS,48,1957,April,Tornado,C,337,MONTAGUE,,4/2/57 15:25,CST,4/2/57 15:25,1,0,0,0,25K,0,,0,,,,F2,2,33,,,,,0,,,0,,,33.93,-97.72,,
195704,2,1550,195704,2,1550,,10122242,TEXAS,48,1957,April,Tornado,C,439,TARRANT,,4/2/57 15:50,CST,4/2/57 15:50,0,0,0,0,2.5K,0,,0,,,,F0,0.3,67,,,,,0,,,0,,,32.97,-97.05,,
195704,2,1600,195704,2,1600,,10122243,TEXAS,48,1957,April,Tornado,C,181,GRAYSON,,4/2/57 16:00,CST,4/2/57 16:00,0,0,0,0,25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,33.72,-96.7,,
195704,2,1620,195704,2,1620,,10122244,TEXAS,48,1957,April,Tornado,C,85,COLLIN,,4/2/57 16:20,CST,4/2/57 16:20,2,0,0,0,250K,0,,0,,,,F3,8,33,,,,,0,,,0,,,33.28,-96.62,33.4,-96.62
195704,2,1630,195704,2,1630,,10122245,TEXAS,48,1957,April,Tornado,C,113,DALLAS,,4/2/57 16:30,CST,4/2/57 16:30,200,0,10,0,2.5M,0,,0,,,,F3,17.2,100,,,,,0,,,0,,,32.85,-96.83,33.1,-96.83
195704,2,1645,195704,2,1645,,10122246,TEXAS,48,1957,April,Tornado,C,181,GRAYSON,,4/2/57 16:45,CST,4/2/57 16:45,2,0,0,0,250K,0,,0,,,,F3,2.7,33,,,,,0,,,0,,,33.4,-96.62,33.42,-96.58
195704,2,1800,195704,2,1800,,10122247,TEXAS,48,1957,April,Tornado,C,277,LAMAR,,4/2/57 18:00,CST,4/2/57 18:00,2,0,1,0,25K,0,,0,,,,F2,6.5,100,,,,,0,,,0,,,33.48,-95.77,33.57,-95.72
195704,2,1805,195704,2,1805,,10122248,TEXAS,48,1957,April,Tornado,C,483,WHEELER,,4/2/57 18:05,CST,4/2/57 18:05,0,0,0,0,25K,0,,0,,,,F2,0.3,33,,,,,0,,,0,,,35.45,-100.27,,
195704,2,1815,195704,2,1815,,10122249,TEXAS,48,1957,April,Tornado,C,497,WISE,,4/2/57 18:15,CST,4/2/57 18:15,1,0,0,0,250K,0,,0,,,,F3,0,33,,,,,0,,,0,,,33.03,-97.55,,
195704,2,1830,195704,2,1830,,10122251,TEXAS,48,1957,April,Tornado,C,277,LAMAR,,4/2/57 18:30,CST,4/2/57 18:30,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,33.5,-95.8,,
195704,2,1951,195704,2,1951,,10122252,TEXAS,48,1957,April,Tornado,C,119,DELTA,,4/2/57 19:51,CST,4/2/57 19:51,2,0,1,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,33.55,-95.77,,
195704,2,2230,195704,2,2230,,10122253,TEXAS,48,1957,April,Thunderstorm Wind,C,353,NOLAN,,4/2/57 22:30,CST,4/2/57 22:30,0,0,0,0,0,0,,60,,,,,0,0,,,,,0,,,0,,,32.38,-100.5,,
195704,3,115,195704,3,115,,10122254,TEXAS,48,1957,April,Tornado,C,257,KAUFMAN,,4/3/57 1:15,CST,4/3/57 1:15,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,32.75,-96.28,,
195704,3,200,195704,3,200,,10122255,TEXAS,48,1957,April,Hail,C,307,MCCULLOCH,,4/3/57 2:00,CST,4/3/57 2:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,31.1,-99.28,,
195704,5,714,195704,5,714,,10117721,SOUTH CAROLINA,45,1957,April,Tornado,C,71,NEWBERRY,,4/5/57 7:14,CST,4/5/57 7:14,0,0,0,0,2.5K,0,,0,,,,F1,3.3,100,,,,,0,,,0,,,34.2,-81.53,34.22,-81.48
195704,5,830,195704,5,830,,10117722,SOUTH CAROLINA,45,1957,April,Thunderstorm Wind,C,39,FAIRFIELD,,4/5/57 8:30,CST,4/5/57 8:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.28,-80.9,,
195704,5,1930,195704,5,1930,,10117723,SOUTH CAROLINA,45,1957,April,Tornado,C,57,LANCASTER,,4/5/57 19:30,CST,4/5/57 19:30,0,0,0,0,250K,0,,0,,,,F1,1,33,,,,,0,,,0,,,34.7,-80.78,,
195704,8,1500,195704,8,1500,,10117724,SOUTH CAROLINA,45,1957,April,Tornado,C,87,UNION,,4/8/57 15:00,CST,4/8/57 15:00,2,0,0,0,25K,0,,0,,,,F2,15.2,100,,,,,0,,,0,,,34.63,-81.78,34.63,-81.52
195712,18,1800,195712,18,1800,,10008673,ILLINOIS,17,1957,December,Tornado,C,87,JOHNSON,,12/18/57 18:00,CST,12/18/57 18:00,0,0,0,0,25K,0,,0,,,,F2,0.1,33,,,,,0,,,0,,,37.3,-88.92,,
195712,18,1800,195712,18,1800,,10008674,ILLINOIS,17,1957,December,Tornado,C,65,HAMILTON,,12/18/57 18:00,CST,12/18/57 18:00,4,0,0,0,250K,0,,0,,,,F3,19.8,33,,,,,0,,,0,,,38.17,-88.42,38.28,-88.08
195703,14,1505,195703,14,1505,,10007533,ILLINOIS,17,1957,March,Thunderstorm Wind,C,103,LEE,,3/14/57 15:05,CST,3/14/57 15:05,0,0,0,0,0,0,,63,,,,,0,0,,,,,0,,,0,,,41.7,-89.58,,
195703,14,1510,195703,14,1510,,10007534,ILLINOIS,17,1957,March,Tornado,C,107,LOGAN,,3/14/57 15:10,CST,3/14/57 15:10,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,39.97,-89.17,,
195703,14,1620,195703,14,1620,,10007535,ILLINOIS,17,1957,March,Tornado,C,105,LIVINGSTON,,3/14/57 16:20,CST,3/14/57 16:20,0,0,0,0,25K,0,,0,,,,F1,6.8,30,,,,,0,,,0,,,40.82,-88.45,40.9,-88.37
195703,14,1810,195703,14,1810,,10007536,ILLINOIS,17,1957,March,Tornado,C,97,LAKE,,3/14/57 18:10,CST,3/14/57 18:10,0,0,0,0,2.5K,0,,0,,,,F1,2,33,,,,,0,,,0,,,42.35,-88,,
195703,14,1830,195703,14,1830,,10007537,ILLINOIS,17,1957,March,Thunderstorm Wind,C,31,COOK,,3/14/57 18:30,CST,3/14/57 18:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.78,-87.9,,
195704,3,1345,195704,3,1345,,10007538,ILLINOIS,17,1957,April,Thunderstorm Wind,C,0,,,4/3/57 13:45,CST,4/3/57 13:45,0,0,0,0,0,0,,52,,,,,0,0,,,,,0,,,0,,,37,-89.18,,
195704,15,1600,195704,15,1600,,9990302,COLORADO,8,1957,April,Thunderstorm Wind,C,31,DENVER,,4/15/57 16:00,CST,4/15/57 16:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.78,-104.9,,
195704,21,2000,195704,21,2000,,9990303,COLORADO,8,1957,April,Tornado,C,121,WASHINGTON,,4/21/57 20:00,CST,4/21/57 20:00,0,0,0,0,.25K,0,,0,,,,F0,0.1,33,,,,,0,,,0,,,39.27,-103.7,,
195704,22,1200,195704,22,1200,,9990304,COLORADO,8,1957,April,Tornado,C,63,KIT CARSON,,4/22/57 12:00,CST,4/22/57 12:00,0,0,0,0,.25K,0,,0,,,,F2,0.3,33,,,,,0,,,0,,,39.3,-102.3,,
195705,11,1339,195705,11,1339,,9990305,COLORADO,8,1957,May,Hail,C,31,DENVER,,5/11/57 13:39,CST,5/11/57 13:39,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,39.78,-104.9,,
195705,20,1100,195705,20,1100,,9990306,COLORADO,8,1957,May,Tornado,C,63,KIT CARSON,,5/20/57 11:00,CST,5/20/57 11:00,0,0,0,0,.25K,0,,0,,,,F0,22.5,33,,,,,0,,,0,,,39.25,-102.4,39.43,-102.05
195705,24,1530,195705,24,1530,,9990307,COLORADO,8,1957,May,Tornado,C,89,OTERO,,5/24/57 15:30,CST,5/24/57 15:30,0,0,0,0,.25K,0,,0,,,,,0,33,,,,,0,,,0,,,38.05,-103.58,,
195705,24,1600,195705,24,1600,,9990308,COLORADO,8,1957,May,Tornado,C,123,WELD,,5/24/57 16:00,CST,5/24/57 16:00,0,0,0,0,.25K,0,,0,,,,F1,4,33,,,,,0,,,0,,,40.63,-104.67,,
195705,24,1600,195705,24,1600,,9990309,COLORADO,8,1957,May,Tornado,C,123,WELD,,5/24/57 16:00,CST,5/24/57 16:00,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,40.63,-104.77,,
195705,24,1600,195705,24,1600,,9990310,COLORADO,8,1957,May,Tornado,C,63,KIT CARSON,,5/24/57 16:00,CST,5/24/57 16:00,0,0,0,0,.03K,0,,0,,,,F1,0.4,33,,,,,0,,,0,,,39.43,-102.27,,
195705,29,1400,195705,29,1400,,9990311,COLORADO,8,1957,May,Tornado,C,69,LARIMER,,5/29/57 14:00,CST,5/29/57 14:00,0,0,0,0,.25K,0,,0,,,,F1,6.1,33,,,,,0,,,0,,,40.77,-105.18,40.73,-105.07
195705,29,1530,195705,29,1530,,9990312,COLORADO,8,1957,May,Tornado,C,123,WELD,,5/29/57 15:30,CST,5/29/57 15:30,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,40.37,-104.62,,
195705,29,1600,195705,29,1600,,9990313,COLORADO,8,1957,May,Tornado,C,123,WELD,,5/29/57 16:00,CST,5/29/57 16:00,0,0,0,0,.03K,0,,0,,,,F0,5,33,,,,,0,,,0,,,40.7,-104.82,,
195705,30,1600,195705,30,1600,,9990314,COLORADO,8,1957,May,Tornado,C,121,WASHINGTON,,5/30/57 16:00,CST,5/30/57 16:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,40.17,-103.2,,
195705,30,1600,195705,30,1600,,9990315,COLORADO,8,1957,May,Tornado,C,121,WASHINGTON,,5/30/57 16:00,CST,5/30/57 16:00,0,0,0,0,0K,0,,0,,,,,0,33,,,,,0,,,0,,,40.13,-102.97,,
195705,30,1640,195705,30,1640,,9990317,COLORADO,8,1957,May,Tornado,C,123,WELD,,5/30/57 16:40,CST,5/30/57 16:40,0,0,0,0,2.5K,0,,0,,,,F2,0,33,,,,,0,,,0,,,40.47,-104.88,40.45,-104.87
195705,30,1640,195705,30,1640,,9990318,COLORADO,8,1957,May,Tornado,C,123,WELD,,5/30/57 16:40,CST,5/30/57 16:40,0,0,0,0,2.5K,0,,0,,,,F2,7.2,33,,,,,0,,,0,,,40.45,-104.87,40.55,-104.82
195705,30,1700,195705,30,1700,,9990319,COLORADO,8,1957,May,Tornado,C,123,WELD,,5/30/57 17:00,CST,5/30/57 17:00,1,0,0,0,2.5K,0,,0,,,,F2,1.3,33,,,,,0,,,0,,,40.5,-104.93,40.47,-104.9
195705,12,1350,195705,12,1350,,10118904,TEXAS,48,1957,May,Hail,C,95,CONCHO,,5/12/57 13:50,CST,5/12/57 13:50,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,31.1,-99.68,,
195705,12,1643,195705,12,1643,,10118905,TEXAS,48,1957,May,Tornado,C,309,MCLENNAN,,5/12/57 16:43,CST,5/12/57 16:43,0,0,0,0,2.5K,0,,0,,,,F2,1,30,,,,,0,,,0,,,31.6,-97.47,,
195704,3,1400,195704,3,1400,,10008392,ILLINOIS,17,1957,April,Tornado,C,3,ALEXANDER,,4/3/57 14:00,CST,4/3/57 14:00,5,0,0,0,250K,0,,0,,,,F2,4.5,33,,,,,0,,,0,,,37,-89.2,37.07,-89.18
195707,1,220,195707,1,220,,10095817,OKLAHOMA,40,1957,July,Tornado,C,143,TULSA,,7/1/57 2:20,CST,7/1/57 2:20,0,0,0,0,25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,36.08,-95.95,,
195707,1,300,195707,1,300,,10095818,OKLAHOMA,40,1957,July,Tornado,C,37,CREEK,,7/1/57 3:00,CST,7/1/57 3:00,0,0,0,0,.03K,0,,0,,,,F2,0,33,,,,,0,,,0,,,36.02,-96.45,,
195707,1,310,195707,1,310,,10095819,OKLAHOMA,40,1957,July,Thunderstorm Wind,C,35,CRAIG,,7/1/57 3:10,CST,7/1/57 3:10,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.58,-95.08,,
195707,1,400,195707,1,400,,10095820,OKLAHOMA,40,1957,July,Thunderstorm Wind,C,135,SEQUOYAH,,7/1/57 4:00,CST,7/1/57 4:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.5,-94.78,,
195707,19,1940,195707,19,1940,,10095821,OKLAHOMA,40,1957,July,Thunderstorm Wind,C,149,WASHITA,,7/19/57 19:40,CST,7/19/57 19:40,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.28,-99.18,,
195707,19,2115,195707,19,2115,,10095822,OKLAHOMA,40,1957,July,Thunderstorm Wind,C,79,LE FLORE,,7/19/57 21:15,CST,7/19/57 21:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.2,-94.68,,
195707,20,2100,195707,20,2100,,10095823,OKLAHOMA,40,1957,July,Tornado,C,19,CARTER,,7/20/57 21:00,CST,7/20/57 21:00,0,0,0,0,.03K,0,,0,,,,F2,0,33,,,,,0,,,0,,,34.23,-97.48,,
195707,22,730,195707,22,730,,10095824,OKLAHOMA,40,1957,July,Thunderstorm Wind,C,65,JACKSON,,7/22/57 7:30,CST,7/22/57 7:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.7,-99.18,,
195708,12,1625,195708,12,1625,,10095825,OKLAHOMA,40,1957,August,Hail,C,109,OKLAHOMA,,8/12/57 16:25,CST,8/12/57 16:25,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,35.5,-97.58,,
195708,12,1625,195708,12,1625,,10095826,OKLAHOMA,40,1957,August,Thunderstorm Wind,C,109,OKLAHOMA,,8/12/57 16:25,CST,8/12/57 16:25,0,0,0,0,0,0,,50,,,,,0,0,,,,,0,,,0,,,35.5,-97.58,,
195708,12,1745,195708,12,1745,,10095827,OKLAHOMA,40,1957,August,Thunderstorm Wind,C,31,COMANCHE,,8/12/57 17:45,CST,8/12/57 17:45,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,34.7,-98.4,,
195708,12,1830,195708,12,1830,,10095828,OKLAHOMA,40,1957,August,Thunderstorm Wind,C,33,COTTON,,8/12/57 18:30,CST,8/12/57 18:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.28,-98.28,,
195708,13,1630,195708,13,1630,,10095829,OKLAHOMA,40,1957,August,Thunderstorm Wind,C,137,STEPHENS,,8/13/57 16:30,CST,8/13/57 16:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.5,-98.08,,
195708,14,1600,195708,14,1600,,10095830,OKLAHOMA,40,1957,August,Tornado,C,135,SEQUOYAH,,8/14/57 16:00,CST,8/14/57 16:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.43,-94.7,,
195708,14,1630,195708,14,1630,,10095831,OKLAHOMA,40,1957,August,Hail,C,69,JOHNSTON,,8/14/57 16:30,CST,8/14/57 16:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,34.2,-96.68,,
195708,14,1630,195708,14,1630,,10095832,OKLAHOMA,40,1957,August,Thunderstorm Wind,C,69,JOHNSTON,,8/14/57 16:30,CST,8/14/57 16:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34.2,-96.68,,
